movie_id,title,genres,overview,poster_path
1079,"Fish Called Wanda, A (1988)",Comedy,"While a diamond advocate attempts to steal a collection of diamonds, troubles arise when he realises he’s not the only one after the collection.",https://image.tmdb.org/t/p/w200/hkSGFNVfEEUXFCxRZDITFHVhUlu.jpg
1080,Monty Python's Life of Brian (1979),Comedy,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",https://image.tmdb.org/t/p/w200/lSSA64WF0M0BXnjwr2quMh6shCl.jpg
1081,Victor/Victoria (1982),Comedy|Musical,"A struggling female soprano finds work playing a male female impersonator, but it complicates her personal life.",https://image.tmdb.org/t/p/w200/mCjXcPRM3Rc7gOCGeVrBdPvF2bk.jpg
1082,"Candidate, The (1972)",Drama,"Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment.",https://image.tmdb.org/t/p/w200/6zcDSOe1akUXsc2Q1APfchKcVaI.jpg
1083,"Great Race, The (1965)",Comedy|Musical,"Professional daredevil and white-suited hero, The Great Leslie, convinces turn-of-the-century auto makers that a race from New York to Paris (westward across America, the Bering Straight and Russia) will help to promote automobile sales. Leslie's arch-rival, the mustached and black-attired Professor Fate vows to beat Leslie to the finish line in a car of Fate's own invention.",https://image.tmdb.org/t/p/w200/9rL8GWuFdO3fLXcNV9rZRHskoOn.jpg
1084,Bonnie and Clyde (1967),Crime|Drama,"In the 1930s, bored European-American waitress Bonnie Parker falls in love with a European-American ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",https://image.tmdb.org/t/p/w200/sCSQFK9kMsprT4jgWqgw82dT6WI.jpg
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,"Santiago is an aging, down-on-his-luck, Cuban fisherman who, after catching nothing for nearly 3 months, hooks a huge Marlin and struggles to land it far out in the Gulf Stream.",https://image.tmdb.org/t/p/w200/6Q34dJL6m1vdzAr0jDDKDmNL52e.jpg
1086,Dial M for Murder (1954),Mystery|Thriller,"When her American lover visits London, a wealthy woman’s jealous husband hatches a plan to murder her and inherit her fortune.",https://image.tmdb.org/t/p/w200/4KKiFDvtEusJzqzlwHp7iMceXKS.jpg
1087,Madame Butterfly (1995),Musical,"Cio-Cio-San, a young Japanese geisha, seeks to fulfill her dreams through marriage to an American naval officer. Her faith in their future is shattered by his empty vows and the loss she endures touches something deep within us all.",https://image.tmdb.org/t/p/w200/vERLfSHGYzfuPnDdfn8Z2DUrEfz.jpg
1088,Dirty Dancing (1987),Musical|Romance,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.",https://image.tmdb.org/t/p/w200/9Jw6jys7q9gjzVX5zm1z0gC8gY9.jpg
1089,Reservoir Dogs (1992),Crime|Thriller,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",https://image.tmdb.org/t/p/w200/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg
1090,Platoon (1986),Drama|War,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",https://image.tmdb.org/t/p/w200/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg
1091,Weekend at Bernie's (1989),Comedy,"Two young insurance corporation employees try to pretend that their murdered employer is alive by puppeteering his dead body, leading a hitman to attempt to track him down to finish him off.",https://image.tmdb.org/t/p/w200/4RtjBkBSqHG46uieHgTtM7oKlpo.jpg
1092,Basic Instinct (1992),Mystery|Thriller,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",https://image.tmdb.org/t/p/w200/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg
1093,"Doors, The (1991)",Drama|Musical,"The story of the famous and influential 1960s rock band and its lead singer and composer, Jim Morrison.",https://image.tmdb.org/t/p/w200/x1LM3dzGuG6xOz0aT2e71o11vhu.jpg
1094,"Crying Game, The (1992)",Drama|Romance|War,"Irish Republican Army member Fergus forms an unexpected bond with Jody, a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude and Maguire. Jody makes Fergus promise he'll visit his girlfriend, Dil, in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",https://image.tmdb.org/t/p/w200/ea6HPVTlGa0MmtTrPud0UnP9wh.jpg
1095,Glengarry Glen Ross (1992),Drama,"Times are tough at Premiere Properties. Shelley ""the machine"" Levene and Dave Moss are veteran salesmen, but only Ricky Roma is on a hot streak. The new Glengarry sales leads could turn everything around, but the front office is holding them back until these ""losers"" prove themselves. Then someone decides to take matters into his own hands, stealing the Glengarry leads and leaving everyone wondering who did it.",https://image.tmdb.org/t/p/w200/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg
1096,Sophie's Choice (1982),Drama,"Stingo, a young writer, moves to Brooklyn in 1947 to begin work on his first novel. As he becomes friendly with Sophie and her lover Nathan, he learns that she is a Holocaust survivor. Flashbacks reveal her harrowing story, from pre-war prosperity to Auschwitz. In the present, Sophie and Nathan's relationship increasingly unravels as Stingo grows closer to Sophie and Nathan's fragile mental state becomes ever more apparent.",https://image.tmdb.org/t/p/w200/rZDPbPTFwuKgr5b9jixGFNYkGYt.jpg
1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,"An alien is left behind on Earth and saved by the 10-year-old Elliott who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliott, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",https://image.tmdb.org/t/p/w200/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg
1098,"Search for One-eye Jimmy, The (1996)",Comedy,"While working on a documentary on his old neighborhood, a young film school graduate shifts the focus of his production onto the disappearance of a local resident and the strange characters who are conducting the search to find him.",https://image.tmdb.org/t/p/w200/da9r0FJxecJvLK6X5iqirRLMxks.jpg
1099,"Christmas Carol, A (1938)",Drama,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",https://image.tmdb.org/t/p/w200/cvr7x3CjBMsHv2GptR0tcFddMSa.jpg
1100,Days of Thunder (1990),Action|Romance,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",https://image.tmdb.org/t/p/w200/8UvcoeMJag8UWGF8sg7eYspzq0Q.jpg
1101,Top Gun (1986),Action|Romance,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",https://image.tmdb.org/t/p/w200/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg
1102,American Strays (1996),Action,"Somewhere on the fringe of society, ten dangerous strangers are on a road to Red's Desert Oasis Diner. Packing more fire power than the LA police force, two hitmen, two hoods, two outlaws, and a mixed bag of other quirky characters hilariously converge for the showdown of a lifetime.",https://image.tmdb.org/t/p/w200/qsa4f2ssHnmK4Gsz2JPurjVbnxX.jpg
1103,Rebel Without a Cause (1955),Drama,"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.",https://image.tmdb.org/t/p/w200/yHStsC8rRRfIjqRN38BQsLh6S7k.jpg
1104,"Streetcar Named Desire, A (1951)",Drama,"A disturbed, aging Southern belle moves in with her sister for solace — but being face-to-face with her brutish brother-in-law accelerates her downward spiral.",https://image.tmdb.org/t/p/w200/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg
1105,Children of the Corn IV: The Gathering (1996),Horror,A bright young medical student must solve the frightening mystery that plagues the children of a small Midwestern town.,https://image.tmdb.org/t/p/w200/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg
1106,"Leopard Son, The (1996)",Documentary,"The true story of the birth, growth and coming of age of a leopard cub in Africa's Serengeti plain. The journey of ""The Leopard Son"" begins at his mother's side where he discovers, through play, essential skills for survival in the wild. As it is with humans, there inevitably comes the day when a child must leave his mother to go out on his own.",https://image.tmdb.org/t/p/w200/kP3wXymTWcWcJD9ERBMQFN6tJll.jpg
1107,Loser (1991),Comedy,"A low-budget feature comedy set in New York City. Shot on a 15 day period on a budget of $14,000, Hank on a night that will profoundly change his life: Shortly after being unceremoniously dumped by his image-conscious girlfriend and giving away his last dollar to a bum, Hank finds out he's won a $200 million New York lotto jackpot. He can't get his hands on the cash that night -- but now everyone's trying to put the touch on him.",https://image.tmdb.org/t/p/w200/8GGaLjKPheRC8Zi9EGhJQkwxOLm.jpg
1108,Prerokbe Ognja (1995),Documentary,,
1109,Charm's Incidents (1996),Drama,"Humourous interpretation of the poems and writings of Soviet dadaist Daniil Charms. These are organized into a sequence, suggesting a storyline, about a poor Russian poet who lives in Vienna, falls in love and has several bizarre adventures.",https://image.tmdb.org/t/p/w200/gDQtU6XjN82voLOqvN9w4pdJOIC.jpg
1110,Bird of Prey (1996),Action,"As a boy, Dominik watched an American crime boss murder his father, a police officer fighting corruption in Sofia, Bulgaria. Years later, he attempts to avenge his father's death but is imprisoned for 15 years for attempted murder. In prison, he meets an American photo-journalist who shares his enemy and his thoughts of revenge. Released from prison, the two hatch a plot which involves the man's recently-arrived daughter.",https://image.tmdb.org/t/p/w200/7bBOW2FCnVRJgp4qinFuSXr875w.jpg
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,"A documentary of insect life in meadows and ponds, using incredible close-ups, slow motion, and time-lapse photography. It includes bees collecting nectar, ladybugs eating mites, snails mating, spiders wrapping their catch, a scarab beetle relentlessly pushing its ball of dung uphill, endless lines of caterpillars, an underwater spider creating an air bubble to live in, and a mosquito hatching.",https://image.tmdb.org/t/p/w200/OPoiGrzNr5FWoczXH5Gs1cReec.jpg
1112,Palookaville (1996),Action|Drama,"Jerry and his two pals, Russ and Syd, are just looking for some easy money to help them break out of their nowhere lives in their nowhere town. Despite a bungled jewelry store heist which exposes their incompetence as criminals, a fateful event (and an old black-and-white film) convinces them that they can pull off an armored-truck robbery. While they are busy plotting their caper, their dysfunctional families spin out of control, all around them.",https://image.tmdb.org/t/p/w200/vmlO5CbUKmqvn5BVtEprxAmNOkp.jpg
1113,"Associate, The (1996)",Comedy,Laurel Ayres is a businesswoman trying to make it but unfortunately she works at a investment firm where she does all the work but all the senior investors like Frank Peterson grab all the credit. She then leaves and starts her own firm. While trying to find clients Laurel pretends that she has a male partner named Robert Cutty. And when she starts to do well all of her clients wants to meet Cutty which is difficult since he doesn't exist.,https://image.tmdb.org/t/p/w200/sDGc4JqVf4n04cEO0rU36UI4cvK.jpg
